theory,variant,benchmark,recorded_status,benchmark_status,classification,runtime_seconds
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_11.lp.smt2,sat,unknown,metadata-unknown,4.8827805519104
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_14.lp.smt2,sat,unknown,metadata-unknown,11.240612030029297
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_11.lp.smt2,sat,unknown,metadata-unknown,2.1776185035705566
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_8.lp.smt2,sat,unknown,metadata-unknown,8.22935962677002
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2,sat,unknown,metadata-unknown,9.418298244476318
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_9.lp.smt2,sat,unknown,metadata-unknown,5.198140859603882
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_9.lp.smt2,sat,unknown,metadata-unknown,10.331885814666748
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_17.lp.smt2,sat,unknown,metadata-unknown,28.14770817756653
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_0.lp.smt2,sat,unknown,metadata-unknown,8.909635305404663
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2,sat,unknown,metadata-unknown,10.680047512054443
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_8.lp.smt2,sat,unknown,metadata-unknown,8.007379531860352
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2,sat,unknown,metadata-unknown,12.388819694519043
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_18.lp.smt2,sat,unknown,metadata-unknown,24.685304164886475
QF_LRA,no_bicp,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_4.lp.smt2,sat,unknown,metadata-unknown,10.43140983581543
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0143-labyrinth-14-0.smt2,sat,unknown,metadata-unknown,31.851592540740967
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,30.145172595977783
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0084-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,318.90476512908936
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0003-labyrinth-11-0.smt2,sat,unknown,metadata-unknown,9.33702564239502
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0092-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,230.59990072250366
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0110-labyrinth-16-0.smt2,sat,unknown,metadata-unknown,300.43546748161316
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0198-labyrinth-19-0.smt2,sat,unknown,metadata-unknown,969.0691964626312
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0075-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,193.1744167804718
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0036-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,414.60603761672974
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0043-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,21.828038454055786
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0100-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,130.72872710227966
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0018-labyrinth-11-0.smt2,sat,unknown,metadata-unknown,9.83016324043274
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0150-labyrinth-16-0.smt2,sat,unknown,metadata-unknown,582.4216163158417
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0159-labyrinth-20-0.smt2,sat,unknown,metadata-unknown,499.8313641548157
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0165-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,60.67458987236023
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0011-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,15.931022882461548
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0067-labyrinth-18-0.smt2,sat,unknown,metadata-unknown,253.58538126945496
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0059-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,32.667213439941406
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0028-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,24.245693683624268
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,26.767250061035156
QF_LRA,no_bicp,/2019-ezsmt/Labyrinth/SCC_Strong/0175-labyrinth-15-0.smt2,sat,unknown,metadata-unknown,73.27658486366272
QF_LRA,no_bicp,/2017-Heizmann-UltimateInvariantSynthesis/_nested9.i_5_6_6.bpl_7.smt2,sat,unknown,metadata-unknown,505.22433710098267
QF_LRA,no_bicp,/2017-Heizmann-UltimateInvariantSynthesis/_array_ptr_single_elem_init.i_4_2_2.bpl_7.smt2,unsat,unknown,metadata-unknown,698.8448436260223
QF_LRA,no_clause_reduction,/tropical-matrix/constraint-556101.smt2,sat,unknown,metadata-unknown,16.155036449432373
QF_LRA,no_clause_reduction,/tropical-matrix/constraint-413064.smt2,sat,unknown,metadata-unknown,542.0628583431244
QF_LRA,no_clause_reduction,/tropical-matrix/constraint-343414.smt2,sat,unknown,metadata-unknown,151.97091794013977
QF_LRA,no_clause_reduction,/tropical-matrix/constraint-1007893.smt2,sat,unknown,metadata-unknown,130.49010062217712
QF_LRA,no_clause_reduction,/tropical-matrix/constraint-251380.smt2,sat,unknown,metadata-unknown,74.15956568717957
QF_LRA,no_clause_reduction,/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_7-phaseTemplate.smt2,unsat,unknown,metadata-unknown,169.76148557662964
QF_LRA,no_clause_reduction,/LassoRanker/SV-COMP/BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,47.70880722999573
QF_LRA,no_clause_reduction,/LassoRanker/SV-COMP/GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,177.39674305915833
QF_LRA,no_clause_reduction,/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_7-phaseTemplate.smt2,unsat,unknown,metadata-unknown,44.41441035270691
QF_LRA,no_clause_reduction,/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,sat,unknown,metadata-unknown,61.80840492248535
QF_LRA,no_clause_reduction,/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,unsat,unknown,metadata-unknown,44.22075271606445
QF_LRA,no_clause_reduction,/LassoRanker/CooperatingT2/sas2.t2.c_Iteration5_Lasso_4-pieceTemplate.smt2,sat,unknown,metadata-unknown,71.26741552352905
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMax/SCC_strong/p50.56.smt2,sat,unknown,metadata-unknown,0.35559701919555664
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/1_4.smt2,unsat,unknown,metadata-unknown,0.11781001091003418
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/2_4.smt2,unsat,unknown,metadata-unknown,0.12337183952331543
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/4_4.smt2,unsat,unknown,metadata-unknown,0.1219029426574707
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/2_1.smt2,unsat,unknown,metadata-unknown,0.12225556373596191
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/1_1.smt2,unsat,unknown,metadata-unknown,0.12281084060668945
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/3_3.smt2,unsat,unknown,metadata-unknown,0.11650776863098145
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/4_3.smt2,unsat,unknown,metadata-unknown,0.1250464916229248
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/2_3.smt2,unsat,unknown,metadata-unknown,0.1176917552947998
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/4_1.smt2,unsat,unknown,metadata-unknown,0.12723779678344727
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/3_4.smt2,unsat,unknown,metadata-unknown,0.11746048927307129
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/3_1.smt2,unsat,unknown,metadata-unknown,0.12390613555908203
QF_LRA,no_clause_reduction,/2019-ezsmt/robotics/1_3.smt2,unsat,unknown,metadata-unknown,0.12141776084899902
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d40.5.smt2,sat,unknown,metadata-unknown,0.1287684440612793
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d80.3.smt2,sat,unknown,metadata-unknown,0.13048529624938965
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d90.7.smt2,sat,unknown,metadata-unknown,0.13472390174865723
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d100.3.smt2,sat,unknown,metadata-unknown,0.13157415390014648
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d70.3.smt2,sat,unknown,metadata-unknown,0.12839031219482422
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d130.1.smt2,sat,unknown,metadata-unknown,0.12811851501464844
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d60.2.smt2,sat,unknown,metadata-unknown,0.14432930946350098
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d120.7.smt2,sat,unknown,metadata-unknown,0.12795758247375488
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d50.9.smt2,sat,unknown,metadata-unknown,0.1370697021484375
QF_LRA,no_clause_reduction,/2019-ezsmt/routingMin/SCC_strong/d110.6.smt2,sat,unknown,metadata-unknown,0.1363508701324463
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/8.smt2,unsat,unknown,metadata-unknown,0.6458818912506104
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/16.smt2,unsat,unknown,metadata-unknown,0.6578395366668701
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/2.smt2,sat,unknown,metadata-unknown,0.12506556510925293
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/20.smt2,sat,unknown,metadata-unknown,0.1237647533416748
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/24.smt2,sat,unknown,metadata-unknown,0.11905980110168457
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/12.smt2,sat,unknown,metadata-unknown,0.11994194984436035
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/5.smt2,unsat,unknown,metadata-unknown,0.6400854587554932
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/7.smt2,sat,unknown,metadata-unknown,0.11806893348693848
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/14.smt2,sat,unknown,metadata-unknown,0.11828255653381348
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/18.smt2,sat,unknown,metadata-unknown,0.11779451370239258
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/13.smt2,unsat,unknown,metadata-unknown,0.6733512878417969
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/21.smt2,sat,unknown,metadata-unknown,0.11815500259399414
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/3.smt2,sat,unknown,metadata-unknown,0.12544870376586914
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/22.smt2,sat,unknown,metadata-unknown,0.1272134780883789
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/19.smt2,sat,unknown,metadata-unknown,0.11771368980407715
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/28.smt2,sat,unknown,metadata-unknown,0.1277151107788086
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/10.smt2,unsat,unknown,metadata-unknown,0.6597044467926025
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/17.smt2,sat,unknown,metadata-unknown,0.11971640586853027
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/11.smt2,sat,unknown,metadata-unknown,0.12396097183227539
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/23.smt2,sat,unknown,metadata-unknown,0.11950874328613281
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/input01.txt.smt2,sat,unknown,metadata-unknown,0.12919044494628906
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/4.smt2,unsat,unknown,metadata-unknown,0.7473742961883545
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/27.smt2,sat,unknown,metadata-unknown,0.12348318099975586
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/1.smt2,unsat,unknown,metadata-unknown,0.7583839893341064
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/15.smt2,sat,unknown,metadata-unknown,0.12061691284179688
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/6.smt2,unsat,unknown,metadata-unknown,0.8434901237487793
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/26.smt2,sat,unknown,metadata-unknown,0.12720179557800293
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/9.smt2,unsat,unknown,metadata-unknown,0.7370598316192627
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/29.smt2,sat,unknown,metadata-unknown,0.12672758102416992
QF_LRA,no_clause_reduction,/2019-ezsmt/blending/25.smt2,sat,unknown,metadata-unknown,0.12618446350097656
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_5.lp.smt2,sat,unknown,metadata-unknown,8.91312050819397
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_7.lp.smt2,sat,unknown,metadata-unknown,9.226212501525879
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/dom_rand_70_300_1155482584_3.lp.smt2,sat,unknown,metadata-unknown,4.7897210121154785
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2,sat,unknown,metadata-unknown,4.583969593048096
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_3.lp.smt2,sat,unknown,metadata-unknown,2.5754921436309814
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_10.lp.smt2,sat,unknown,metadata-unknown,15.442279815673828
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_5.lp.smt2,sat,unknown,metadata-unknown,4.716471433639526
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_11.lp.smt2,sat,unknown,metadata-unknown,11.589683771133423
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_12.lp.smt2,sat,unknown,metadata-unknown,8.827087640762329
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_4.lp.smt2,sat,unknown,metadata-unknown,5.478583335876465
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_16.lp.smt2,sat,unknown,metadata-unknown,5.933763265609741
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_13.lp.smt2,sat,unknown,metadata-unknown,12.281705617904663
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_0.lp.smt2,sat,unknown,metadata-unknown,4.4314024448394775
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_6.lp.smt2,sat,unknown,metadata-unknown,10.759073972702026
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_14.lp.smt2,sat,unknown,metadata-unknown,5.3909828662872314
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_15.lp.smt2,sat,unknown,metadata-unknown,19.040417909622192
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_11.lp.smt2,sat,unknown,metadata-unknown,2.792464017868042
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_14.lp.smt2,sat,unknown,metadata-unknown,5.992784738540649
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_11.lp.smt2,sat,unknown,metadata-unknown,2.2005112171173096
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_8.lp.smt2,sat,unknown,metadata-unknown,6.309985637664795
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2,sat,unknown,metadata-unknown,9.714555263519287
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_9.lp.smt2,sat,unknown,metadata-unknown,5.184776544570923
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_9.lp.smt2,sat,unknown,metadata-unknown,7.12225341796875
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_17.lp.smt2,sat,unknown,metadata-unknown,17.71167278289795
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_0.lp.smt2,sat,unknown,metadata-unknown,3.2137181758880615
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2,sat,unknown,metadata-unknown,10.786791324615479
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_8.lp.smt2,sat,unknown,metadata-unknown,4.1943864822387695
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2,sat,unknown,metadata-unknown,5.233750343322754
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_18.lp.smt2,sat,unknown,metadata-unknown,21.43352699279785
QF_LRA,no_clause_reduction,/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_4.lp.smt2,sat,unknown,metadata-unknown,10.525228500366211
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0143-labyrinth-14-0.smt2,sat,unknown,metadata-unknown,37.58642601966858
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,11.593840837478638
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0084-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,254.0638723373413
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0003-labyrinth-11-0.smt2,sat,unknown,metadata-unknown,9.375166654586792
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0092-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,136.49618339538574
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0110-labyrinth-16-0.smt2,sat,unknown,metadata-unknown,157.17746448516846
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0198-labyrinth-19-0.smt2,sat,unknown,metadata-unknown,588.3082075119019
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0075-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,28.20211935043335
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0036-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,147.7031328678131
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0043-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,18.974569082260132
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0100-labyrinth-17-0.smt2,sat,unknown,metadata-unknown,130.29227995872498
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0018-labyrinth-11-0.smt2,sat,unknown,metadata-unknown,10.191418409347534
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0150-labyrinth-16-0.smt2,sat,unknown,metadata-unknown,388.89417338371277
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0159-labyrinth-20-0.smt2,sat,unknown,metadata-unknown,436.66766715049744
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0165-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,47.41267204284668
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0011-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,10.108905553817749
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0067-labyrinth-18-0.smt2,sat,unknown,metadata-unknown,180.7132875919342
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0059-labyrinth-13-0.smt2,sat,unknown,metadata-unknown,30.87682819366455
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0028-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,24.151724576950073
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2,sat,unknown,metadata-unknown,17.233540773391724
QF_LRA,no_clause_reduction,/2019-ezsmt/Labyrinth/SCC_Strong/0175-labyrinth-15-0.smt2,sat,unknown,metadata-unknown,109.45510029792786
QF_LRA,no_clause_reduction,/2017-Heizmann-UltimateInvariantSynthesis/_nested9.i_5_6_6.bpl_7.smt2,sat,unknown,metadata-unknown,294.1945598125458
QF_LRA,no_clause_reduction,/2017-Heizmann-UltimateInvariantSynthesis/_array_ptr_single_elem_init.i_4_2_2.bpl_7.smt2,unsat,unknown,metadata-unknown,953.579564332962
QF_LIA,full,/tropical-matrix/constraint-369883.smt2,sat,unknown,metadata-unknown,29.804596424102783
QF_LIA,full,/tropical-matrix/constraint-861420.smt2,sat,unknown,metadata-unknown,127.40779447555542
QF_LIA,full,/tropical-matrix/constraint-255468.smt2,sat,unknown,metadata-unknown,16.48232913017273
QF_LIA,full,/tropical-matrix/constraint-579281.smt2,sat,unknown,metadata-unknown,726.7212376594543
QF_LIA,full,/tropical-matrix/constraint-373262.smt2,sat,unknown,metadata-unknown,565.3137745857239
QF_LIA,full,/tropical-matrix/constraint-2783581.smt2,sat,unknown,metadata-unknown,858.3673934936523
QF_LIA,full,/tropical-matrix/constraint-735583.smt2,sat,unknown,metadata-unknown,1198.7466566562653
QF_LIA,full,/tropical-matrix/constraint-3055292.smt2,sat,unknown,metadata-unknown,325.95839071273804
QF_LIA,full,/tropical-matrix/constraint-851594.smt2,sat,unknown,metadata-unknown,512.716739654541
QF_LIA,full,/tropical-matrix/constraint-645855.smt2,sat,unknown,metadata-unknown,275.3639340400696
QF_LIA,full,/tropical-matrix/constraint-394532.smt2,sat,unknown,metadata-unknown,178.88822650909424
QF_LIA,full,/tropical-matrix/constraint-797738.smt2,sat,unknown,metadata-unknown,207.61640810966492
QF_LIA,full,/tropical-matrix/constraint-603294.smt2,sat,unknown,metadata-unknown,128.11891841888428
QF_LIA,full,/tropical-matrix/constraint-556171.smt2,sat,unknown,metadata-unknown,26.68366026878357
QF_LIA,full,/tropical-matrix/constraint-737829.smt2,sat,unknown,metadata-unknown,67.92132234573364
QF_LIA,full,/tropical-matrix/constraint-696340.smt2,sat,unknown,metadata-unknown,178.75258564949036
QF_LIA,full,/tropical-matrix/constraint-2465898.smt2,sat,unknown,metadata-unknown,327.49586629867554
QF_LIA,full,/tropical-matrix/constraint-2186643.smt2,sat,unknown,metadata-unknown,517.1304063796997
QF_LIA,full,/tropical-matrix/constraint-1285151.smt2,sat,unknown,metadata-unknown,882.7942359447479
QF_LIA,full,/tropical-matrix/constraint-416752.smt2,sat,unknown,metadata-unknown,16.12750792503357
QF_LIA,full,/tropical-matrix/constraint-319990.smt2,sat,unknown,metadata-unknown,58.15706014633179
QF_LIA,full,/tropical-matrix/constraint-989891.smt2,sat,unknown,metadata-unknown,128.84266018867493
QF_LIA,full,/tropical-matrix/constraint-715402.smt2,sat,unknown,metadata-unknown,157.90759801864624
QF_LIA,full,/tropical-matrix/constraint-983194.smt2,sat,unknown,metadata-unknown,26.5833477973938
QF_LIA,full,/arctic-matrix/constraint-985918.smt2,sat,unknown,metadata-unknown,500.1039321422577
QF_LIA,full,/arctic-matrix/constraint-551279.smt2,sat,unknown,metadata-unknown,626.0976152420044
QF_LIA,full,/arctic-matrix/constraint-655888.smt2,sat,unknown,metadata-unknown,38.666828632354736
QF_LIA,full,/arctic-matrix/constraint-987361.smt2,sat,unknown,metadata-unknown,377.7770221233368
QF_LIA,full,/arctic-matrix/constraint-1576874.smt2,sat,unknown,metadata-unknown,433.44822669029236
QF_LIA,full,/arctic-matrix/constraint-1686226.smt2,sat,unknown,metadata-unknown,221.64916586875916
QF_LIA,full,/arctic-matrix/constraint-1491754.smt2,sat,unknown,metadata-unknown,41.21043944358826
