theory,variant,comparison_scope,direction,benchmark,full_status,variant_status,full_runtime_seconds,variant_runtime_seconds
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__afagp-fail.t2__p15465_terminationG_0.smt2,unsat,timeout,825.3829913139343,1200.0146842002869
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__agafp.t2__p15582_terminationG_0.smt2,sat,timeout,33.85769963264465,1200.0116505622864
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15787_terminationG_0.smt2,sat,timeout,5.912015676498413,1200.0048351287842
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15798_terminationG_0.smt2,sat,timeout,5.797159433364868,1200.0135865211487
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15805_terminationG_0.smt2,sat,timeout,7.201132535934448,1200.0110716819763
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15845_terminationG_0.smt2,sat,timeout,7.282590389251709,1200.0154945850372
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15854_terminationG_0.smt2,sat,timeout,1053.6849262714386,1200.0314960479736
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15888_terminationG_0.smt2,sat,timeout,5.604389667510986,1200.002098083496
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2_fixed__p16100_terminationG_0.smt2,sat,timeout,6.433318376541138,1200.0116295814514
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2_fixed__p16110_terminationG_0.smt2,sat,timeout,6.011867523193359,1200.0158007144928
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16634_terminationG_0.smt2,sat,timeout,4.787902116775513,1200.0157477855682
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16639_terminationG_0.smt2,sat,timeout,5.434162616729736,1200.0036573410034
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16680_terminationG_0.smt2,sat,timeout,5.585017681121826,1200.0208525657654
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16470_terminationG_0.smt2,sat,timeout,5.271451950073242,1200.0220329761505
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16609_edge_closing_0.smt2,sat,timeout,6.039530277252197,1200.0232498645782
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16420_terminationG_0.smt2,sat,timeout,3.733795166015625,1200.007075548172
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16425_terminationG_0.smt2,sat,timeout,4.644881963729858,1200.0156726837158
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16436_terminationG_0.smt2,sat,timeout,5.626460075378418,1200.0236291885376
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16437_terminationG_0.smt2,sat,timeout,5.646580934524536,1200.0072929859161
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16446_terminationG_0.smt2,sat,timeout,4.307970762252808,1200.0324699878693
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2_fixed__p16387_terminationG_0.smt2,sat,timeout,4.983881235122681,1200.0144617557526
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__cfg.t2__p17715_terminationG_0.smt2,unsat,timeout,860.060417175293,1200.0200369358063
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__consts1.t2__p17966_terminationG_0.smt2,unsat,timeout,616.3500025272369,1200.0103480815887
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18012_terminationG_0.smt2,unsat,timeout,731.5161881446838,1200.021152496338
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18261_terminationG_0.smt2,unsat,timeout,1142.797162771225,1200.0129494667053
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__db2.t2__terminationQ_0_0.smt2,unsat,timeout,510.24897480010986,1200.0040810108185
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18939_edge_closing_0.smt2,sat,timeout,1032.7619709968567,1200.022786140442
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p19867_safety_0.smt2,unsat,timeout,866.9591374397278,1200.0069425106049
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p19957_safety_0.smt2,unsat,timeout,627.700140953064,1200.0145647525787
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p20228_safety_0.smt2,unsat,timeout,715.0694420337677,1200.0233137607574
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p20361_safety_0.smt2,unsat,timeout,971.4471027851105,1200.000776052475
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p21814_safety_0.smt2,unsat,timeout,677.244060754776,1200.013373374939
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22367_terminationG_0.smt2,unsat,timeout,1053.9764773845673,1200.0152254104614
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22372_terminationG_0.smt2,unsat,timeout,935.9062874317169,1200.0156817436218
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22377_terminationG_0.smt2,unsat,timeout,1182.800287246704,1200.0073244571686
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22161_terminationG_0.smt2,unsat,timeout,176.80531215667725,1200.0141577720642
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22171_terminationG_0.smt2,timeout,unsat,1200.001254081726,1001.7911121845245
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22176_terminationG_0.smt2,unsat,timeout,321.8032612800598,1200.0341851711273
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22202_terminationG_0.smt2,unsat,timeout,968.2133021354675,1200.0014510154724
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22207_terminationG_0.smt2,unsat,timeout,1092.9050455093384,1200.0214641094208
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex36.t2__p28765_safety_0.smt2,unsat,timeout,240.8154013156891,1200.0209035873413
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex36.t2__p28827_safety_0.smt2,unsat,timeout,851.225020647049,1200.002123117447
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex36.t2__p31853_safety_0.smt2,unsat,timeout,1138.816882610321,1200.0077176094055
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex36.t2__p31967_safety_0.smt2,unsat,timeout,834.449432849884,1200.027981042862
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_15_0.smt2,unsat,timeout,982.2100982666016,1200.0244896411896
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_19_0.smt2,unsat,timeout,937.5340859889984,1200.0097391605377
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_26_0.smt2,unsat,timeout,1120.613475561142,1200.0158808231354
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p805_terminationG_0.smt2,sat,timeout,889.7359976768494,1200.004356622696
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p810_terminationG_0.smt2,sat,timeout,325.9853262901306,1200.016399860382
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p819_terminationG_0.smt2,sat,timeout,608.8692772388458,1200.0240960121155
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p848_terminationG_0.smt2,sat,timeout,522.0846636295319,1200.0077414512634
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2_fixed__p705_terminationG_0.smt2,sat,timeout,1000.6480939388275,1200.016993522644
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2_fixed__p737_terminationG_0.smt2,sat,timeout,455.8041441440582,1200.014342546463
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p597_terminationG_0.smt2,sat,timeout,658.1226267814636,1200.0118181705475
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p611_terminationG_0.smt2,sat,timeout,752.5122809410095,1200.0144062042236
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p644_terminationG_0.smt2,sat,timeout,1069.1352677345276,1200.0162980556488
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p654_terminationG_0.smt2,sat,timeout,1039.8525772094727,1200.0115797519684
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p672_terminationG_0.smt2,sat,timeout,939.6483299732208,1200.020235300064
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p685_terminationG_0.smt2,sat,timeout,1004.4935863018036,1200.018488407135
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p496_terminationG_0.smt2,sat,timeout,932.9190413951874,1200.0251750946045
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p504_terminationG_0.smt2,sat,timeout,978.0278105735779,1200.0165283679962
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p528_terminationG_0.smt2,sat,timeout,952.9642317295074,1200.0157270431519
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p551_terminationG_0.smt2,sat,timeout,876.6298203468323,1200.02205824852
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p562_terminationG_0.smt2,sat,timeout,553.4678666591644,1200.0259895324707
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun6.t2_fixed__p1046_terminationG_0.smt2,sat,timeout,977.6172070503235,1200.02654337883
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun9.t2__p1196_terminationG_0.smt2,sat,timeout,1089.1077733039856,1200.0008239746094
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun9.t2__p1333_edge_closing_0.smt2,sat,timeout,619.9502458572388,1200.0189921855927
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun9.t2__p1464_edge_closing_0.smt2,sat,timeout,1119.6726169586182,1200.0136001110077
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1607_terminationG_0.smt2,sat,timeout,717.0818936824799,1200.0156562328339
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1613_terminationG_0.smt2,sat,timeout,738.9013123512268,1200.01096534729
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1697_terminationG_0.smt2,sat,timeout,1109.1585357189178,1200.0165836811066
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1663_terminationG_0.smt2,sat,timeout,794.2670345306396,1200.025304555893
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1668_terminationG_0.smt2,sat,timeout,742.7269008159637,1200.001389503479
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2__p1763_terminationG_0.smt2,sat,timeout,946.1342678070068,1200.0158154964447
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2__p1768_terminationG_0.smt2,sat,timeout,994.4166877269745,1200.0119910240173
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__p1730_terminationG_0.smt2,sat,timeout,766.1125702857971,1200.030690908432
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__p1735_terminationG_0.smt2,sat,timeout,739.3628540039062,1200.00532746315
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__p1740_terminationG_0.smt2,sat,timeout,764.5519313812256,1200.0215857028961
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2157_terminationG_0.smt2,timeout,sat,1200.0009052753448,521.5558345317841
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2158_terminationG_0.smt2,timeout,sat,1200.0023827552795,635.9556813240051
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2166_terminationG_0.smt2,sat,timeout,888.726077079773,1200.001548051834
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2176_terminationG_0.smt2,timeout,sat,1200.004186630249,282.417368888855
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2181_terminationG_0.smt2,sat,timeout,69.63968920707703,1200.0277898311615
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2194_terminationG_0.smt2,sat,timeout,1133.0681221485138,1200.01797747612
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2220_terminationG_0.smt2,sat,timeout,10.900390863418579,1200.0117492675781
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2226_terminationG_0.smt2,sat,timeout,92.09992957115173,1200.0198419094086
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2231_terminationG_0.smt2,sat,timeout,407.9641807079315,1200.0127053260803
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2235_terminationG_0.smt2,sat,timeout,991.8141605854034,1200.0115365982056
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2259_terminationG_0.smt2,timeout,sat,1200.0008611679077,1043.5917580127716
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2265_terminationG_0.smt2,sat,timeout,1026.4185621738434,1200.0169801712036
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2277_terminationG_0.smt2,sat,timeout,884.787919998169,1200.0014765262604
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2278_terminationG_0.smt2,sat,timeout,65.90630984306335,1200.0119698047638
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3008_terminationG_0.smt2,sat,timeout,404.5159969329834,1200.02667760849
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3059_terminationG_0.smt2,sat,timeout,245.3865671157837,1200.0073006153107
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3064_terminationG_0.smt2,sat,timeout,433.1909816265106,1200.0198092460632
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3069_terminationG_0.smt2,sat,timeout,242.01056504249573,1200.0026807785034
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3095_terminationG_0.smt2,sat,timeout,307.01313853263855,1200.0009498596191
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3096_terminationG_0.smt2,sat,timeout,1075.588891506195,1200.013002872467
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3116_terminationG_0.smt2,sat,timeout,437.37887144088745,1200.0117270946503
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0.smt2,sat,timeout,290.06143951416016,1200.023689508438
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0.smt2,sat,timeout,656.0627782344818,1200.0032575130463
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0.smt2,sat,timeout,453.54496002197266,1200.02135014534
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3283_terminationG_0.smt2,sat,timeout,363.52830362319946,1200.0105385780334
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3284_terminationG_0.smt2,timeout,sat,1200.0008993148804,1142.9613156318665
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3300_terminationG_0.smt2,sat,timeout,299.8884153366089,1200.0050172805786
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3327_terminationG_0.smt2,sat,timeout,233.42440485954285,1200.0213582515717
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3332_terminationG_0.smt2,sat,timeout,373.5669276714325,1200.0121800899506
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3342_terminationG_0.smt2,sat,timeout,824.3047199249268,1200.0106675624847
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0.smt2,sat,timeout,502.0766336917877,1200.0142951011658
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3383_edge_closing_0.smt2,sat,timeout,787.8438572883606,1200.0101425647736
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-21.t2__p3910_terminationG_0.smt2,unsat,timeout,915.0917503833771,1200.0168795585632
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-21.t2__p3915_terminationG_0.smt2,unsat,timeout,148.44329118728638,1200.0221915245056
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4402_terminationG_0.smt2,unsat,timeout,564.7976939678192,1200.0071346759796
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4417_terminationG_0.smt2,unsat,timeout,598.2357287406921,1200.0246810913086
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-48.t2__p4491_terminationG_0.smt2,unsat,timeout,700.4458510875702,1200.0118007659912
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-5.t2__p4709_edge_closing_0.smt2,sat,timeout,921.7771990299225,1200.016518831253
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-5.t2_fixed__p4609_edge_closing_0.smt2,sat,timeout,1180.9873976707458,1200.003009557724
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-5.t2_fixed__p4622_edge_closing_0.smt2,sat,timeout,886.2445456981659,1200.0146129131317
QF_NIA,no_clause_reduction,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__n-5.t2_fixed__p4628_edge_closing_0.smt2,timeout,sat,1200.0015878677368,652.7756736278534
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-6.t2__p4849_terminationG_0.smt2,unsat,timeout,29.04710865020752,1200.013787984848
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-7.t2__p5055_terminationG_0.smt2,unsat,timeout,378.51678252220154,1200.0190415382385
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4927_terminationG_0.smt2,unsat,timeout,976.6525776386261,1200.020213842392
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5296_terminationG_0.smt2,sat,timeout,651.2051231861115,1200.001694202423
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5301_terminationG_0.smt2,sat,timeout,919.621621131897,1200.001472711563
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5306_terminationG_0.smt2,sat,timeout,1099.4635961055756,1200.0202329158783
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__non_term.t2__p6236_terminationG_0.smt2,unsat,timeout,992.8176391124725,1200.0277526378632
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__p-43-terminate.t2__p6643_terminationG_0.smt2,sat,timeout,396.6997730731964,1200.010181903839
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__p_armc.t2__p6946_terminationG_0.smt2,sat,timeout,71.84245705604553,1200.003478050232
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__pgarch.t2__p7296_terminationG_0.smt2,sat,timeout,376.55665612220764,1200.0101311206818
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__polling.t2_fixed__p7336_terminationG_0.smt2,sat,timeout,4.8979926109313965,1200.0163984298706
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__queens.t2_fixed__p8359_terminationG_0.smt2,sat,timeout,741.108283996582,1200.0008525848389
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9254_edge_closing_0.smt2,sat,timeout,642.5933673381805,1200.0036945343018
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9265_edge_closing_0.smt2,sat,timeout,666.4913394451141,1200.0081305503845
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12020_terminationG_0.smt2,sat,timeout,833.5571429729462,1200.0213568210602
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13131_safety_0.smt2,unsat,timeout,959.4326269626617,1200.0017025470734
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13336_safety_0.smt2,unsat,timeout,699.8307647705078,1200.004789352417
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13882_safety_0.smt2,unsat,timeout,659.296126127243,1200.0015439987183
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9287_terminationG_0.smt2,sat,timeout,1199.4472935199738,1200.0274460315704
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9316_terminationG_0.smt2,sat,timeout,930.5246510505676,1200.0176005363464
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9326_terminationG_0.smt2,sat,timeout,249.4581298828125,1200.0146498680115
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2__p18976_safety_0.smt2,unsat,timeout,907.3394441604614,1200.0051591396332
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2__p19200_safety_0.smt2,unsat,timeout,753.1754744052887,1200.019897699356
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2__p19700_safety_0.smt2,unsat,timeout,442.50246238708496,1200.0051214694977
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15170_terminationG_0.smt2,sat,timeout,930.7015888690948,1200.0152478218079
